ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
10,63.24062670915086 + -42.31798197274621*x0 + 23.66991517313606*x0**2 + 69.48114359339084*x0**3,69.51777*x0**3 + 23.63826636864*x0**2 - 42.380028*x0 + 63.26173,0.3177529,13,0.7905953358045661,0.0333698319376187,0.146618587090830,-0.133708989933267,0.0527141677798216,0
11,49.611389060500784 + 35.717991325170715*x0 + 13.85631033517818*x0**2 + -38.835710257424026*x0**3,129.223094159133*0.744237672701397**x0*x0*(1.0747443**(-3.6888793*x0))**x0 - 217.032492347077*0.744237672701397**x0*(1.0747443**(-3.6888793*x0))**x0 - 156.092926888775*x0 + 267.09785152719,0.2533346,23,126.70840117716337,438.380111069789,361.787125660868*0.744237672701397**x0*(1.0747443**(-3.6888793*x0))**x0 - 537.01485189279,-100.000000000000,-100.000000000000,1
12,57.01090873959163 + 36.98793961985206*x0 + -79.4790386756705*x0**2 + -50.991474094384806*x0**3,-50.9574*x0**3 - 79.45021492278*x0**2 + 36.953426*x0 + 57.0051765018722,0.08958651,13,0.2554771677099908,-0.0100546331327770,-0.0933104687819170,-0.0362658549609659,-0.0668231209039677,0
13,-10.343850131939575 + -12.233605043172872*x0 + 39.23908454875169*x0**2 + 3.0654748349384846*x0**3,2.8773289*x0**3 + 39.206055*x0**2 - 12.09985*x0 - 10.341628,0.037179455,13,1.4613754700256187,-0.0214826385845824,-1.09334119174884,-0.0841751257235761,-6.13757884403771,0
14,-64.49356650171838 + -19.153571368850095*x0 + -30.453551135786554*x0**2 + -27.441020377185296*x0**3,-27.513187*x0**3 - 30.49195*x0**2 - 19.12962*x0 - 64.47223,0.059768934,13,0.796921049671904,-0.0330831474761315,-0.125049101229488,0.126089939535234,0.262988117142693,0
15,-50.76670503764964 + -30.611410970138138*x0 + 54.77930088475949*x0**2 + 29.907519024696825*x0**3,29.905216*x0**3 + 54.7790374098432*x0**2 - 30.610407902752*x0 - 50.767677,0.00051984447,13,0.0016377964936733925,0.00191456654442090,-0.00327677605947351,-0.000480975317391070,-0.00770048727520207,0
16,-79.46127482242436 + -25.23384029904041*x0 + 79.41909655609675*x0**2 + 16.682221659559346*x0**3,16.70209*x0**3 + 79.4124753530165*x0**2 - 25.2431593757833*x0 - 79.45545,0.0017254584,13,0.039592941224006445,-0.00733039136028894,0.0369308699444984,-0.00833704155217438,0.119098887702809,0
17,-40.070662043049474 + -59.75079627265243*x0 + 46.0445963789918*x0**2 + 78.49562844788244*x0**3,78.473915*x0**3 + 46.036137*x0**2 - 59.737324*x0 - 40.06984,0.0156507,13,0.03862757304051271,-0.00205148357317226,-0.0225474361729886,-0.0183721427856003,-0.0276619836184256,0
18,7.815178591778334 + 42.67384168387832*x0 + 15.143258806231913*x0**2 + -82.72132382313777*x0**3,-82.77936*x0**3 + 15.2173049572544*x0**2 + 42.6931866508758*x0 + 7.7878957,0.102923706,13,1.1837898142569774,-0.349101321971532,0.0453321431447863,0.488971046258548,0.0701586654806386,0
19,79.87853725162574 + 3.194016042257644*x0 + -82.53347812046748*x0**2 + 94.65129147953513*x0**3,94.82273*x0**3 - 82.5094210390743*x0**2 + 3.09378585498402*x0 + 79.86106,0.21983634,13,1.4131413060228732,-0.0218797842663217,-3.13806148583958,-0.0291482704243394,0.181126446121385,0
20,47.6292313828927 + -41.23767607615012*x0 + -41.467755335418154*x0**2 + -3.659111313285308*x0**3,-3.66638*x0**3 - 41.474048029992*x0**2 - 41.2090980538723*x0 + 47.639843,0.082009025,13,0.3279602244592312,0.0222796312247706,-0.0693007584255789,0.0151749100546959,0.198646231075324,0
21,-25.23763824246383 + 74.07156699441174*x0 + -41.84313720849626*x0**2 + -6.868090712534425*x0**3,-6.8607163*x0**3 - 41.847275*x0**2 + 74.06592*x0 - 25.236383,0.00038802237,13,0.0045192003276659344,-0.00497369227568520,-0.00762370048437063,0.00988881756911908,-0.107372089902167,0
22,23.376201851606154 + 16.995148185964766*x0 + 97.36275210105049*x0**2 + -13.937673493308964*x0**3,-13.97198*x0**3 + 97.32976*x0**2 + 17.023527*x0 + 23.376925,0.38296908,13,0.4222656620501639,0.00309352391135250,0.166981856967108,-0.0338857523421836,0.246142275520417,0
23,-2.357785366096394 + 91.08362089388572*x0 + -52.51604371956602*x0**2 + 60.663258873651415*x0**3,89.22055*x0**2 + 89.22055*x0*(0.20625347 - 0.09829216*x0)**x0 - 2.4469597,0.30242544,15,80.66263298094508,3.78212263023946,97.9545489347023*(0.20625347 - 0.09829216*x0)**x0 - 100.0,-269.891986678271,-100.000000000000,1
24,-82.22287175116682 + 21.919068205383894*x0 + -39.91777926801747*x0**2 + 10.208440494991606*x0**3,-125.352905*0.4594741**x0 - 75.48074*x0 + 42.86187,0.19552197,11,31.30542378714652,-152.128889549995,-444.361080009140,-100.000000000000,-100.000000000000,1
25,-74.35911160514188 + -4.896471380254155*x0 + -3.385485317131227*x0**2 + -11.504160513375325*x0**3,-11.519042*x0**3 - 3.46339188453972*x0**2 - 4.8694630551272*x0 - 74.3094751927785,0.088385865,13,1.0101242476685306,-0.0667522934202882,-0.551587521492940,2.30119348071811,0.129357432099227,0
26,-65.75501951712556 + 82.83920131342614*x0 + -58.02905214766307*x0**2 + -84.00516615486944*x0**3,-84.08154*x0**3 - 57.99823*x0**2 + 82.89359*x0 - 65.784004,0.060419723,13,0.4908486761247625,0.0440794985497436,0.0656557351006757,-0.0531150286319380,0.0909156527227870,0
27,-29.37584558511901 + 86.02561627340071*x0 + 94.854490604798*x0**2 + -61.405741984523*x0**3,-61.36795*x0**3 + 94.94838555052*x0**2 + 85.96339803268*x0 - 29.44545867376,0.20389697,13,2.2445234844549065,0.236973905786923,-0.0723252484736324,0.0989884033147034,-0.0615447078752376,0
28,-86.42855918162853 + 3.7427918773217215*x0 + -33.79374259356025*x0**2 + 22.523078931575014*x0**3,22.591124*x0**3 - 33.8526935875397*x0**2 + 3.71582665114741*x0 - 86.388040240206,0.18759115,13,0.9938404842882098,-0.0468814264708304,-0.720457536998057,0.174443519584195,0.302112640246508,0
29,-41.282948055705894 + 23.101643336871618*x0 + 49.02314790705705*x0**2 + 72.25415421598916*x0**3,-21.784445*0.4569642**(2.6416263225*x0**3)*0.4569642**(1.2463*x0**4) + 21.784445*5.6516743**x0*x0 - 18.9370110862725,0.35044688,23,81.39458836657366,-54.1287335857907,94.2982483208487*5.6516743**x0 - 100.0,-100.000000000000,-100.000000000000,1
