ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
20,62.972286100992534 + 61.13663213349139*x0 + 88.7471169932399*x0**2 + -12.196315235576137*x0**3,89.444664*x0**2 + 52.5577266053921*x0 + 62.29392,107.45933,9,4975.825136669055,-1.07724547256327,-14.0323489023199,0.785993991008449,-100.000000000000,1
21,-24.118285706441768 + -46.990622273173166*x0 + -75.2065671867754*x0**2 + -93.63467476916804*x0**3,-93.872955*x0**3 - 75.1663749558975*x0**2 - 46.886913*x0 - 24.1915399684685,4.074928,13,7.549348047994045,0.303729141110407,-0.220702063850671,-0.0534424484208793,0.254478622817219,0
22,-4.934139818554328 + -61.59842306950394*x0 + -87.5211628971931*x0**2 + 66.39286362440069*x0**3,66.33034*x0**3 - 87.53054478427*x0**2 - 61.549418235167*x0 - 4.929078,0.044422857,13,0.13557144971743953,-0.102587659459797,-0.0795553390735873,0.0107195640075454,-0.0941722061491322,0
23,54.785036232478774 + 78.34628119481087*x0 + 14.880305586401363*x0**2 + -10.46144609691784*x0**3,-123.429405 + 178.7878/0.67946357**x0,51.516502,7,4921.604462033469,-325.297660617090,-100.000000000000,-100.000000000000,-100.000000000000,1
24,-41.01600896272093 + 45.52398647481252*x0 + -27.97212193960779*x0**2 + 3.1716290292998224*x0**3,-27.960173*x0**2 + 47.908554*x0 - 41.025555,1.3086191,9,314.76816994148754,0.0232739301567389,5.23804637914743,-0.0427173155958113,-100.000000000000,1
25,-74.57432789412795 + -51.34694419942729*x0 + 50.129264247823784*x0**2 + -41.15317740153868*x0**3,-41.969524*x0**3 + 49.841682*x0**2 - 50.712196*x0 - 74.17841,11.253695,13,95.42441182083769,-0.530903737664289,-1.23619469342125,-0.573681365842647,1.98367817506796,0
26,-16.238899617884826 + -63.9046249907804*x0 + -67.36659089972511*x0**2 + -53.14032807446685*x0**3,-51.448948*x0**3 - 68.19199*x0**2 - 65.1979750649828*x0 - 15.7686990881562,3.0543866,13,179.07060693895892,-2.89551965214914,2.02387554013343,1.22523507461361,-3.18285591330313,0
27,-70.13017808420335 + -75.70158940084688*x0 + 90.84190895947197*x0**2 + 64.38418865848433*x0**3,64.116646*x0**3 + 90.5013639354352*x0**2 - 75.4491093005496*x0 - 69.927795,2.5299358,13,19.155829033188976,-0.288582019512844,-0.333520210467954,-0.374876560760835,-0.415540933354722,0
28,4.489266406862839 + 42.54533079767984*x0 + 62.43890115143208*x0**2 + -39.34142039281501*x0**3,-39.934727*x0**3 + 62.159460660257*x0**2 + 42.9109536914848*x0 + 4.5174368346304,12.347124,13,35.77752360501549,0.627506260811264,0.859372549113896,-0.447542294982728,1.50809655894719,0
29,43.04691634138777 + -20.694867306360408*x0 + 78.84288012495094*x0**2 + 83.78215380513788*x0**3,-66.628**x0*x0 + 3.3790457*66.628**x0 - 14.553446*x0 + 49.1767591264822,120.72385,9,38132.98944338916,14.2399114874597,4.83211602759423*66.628**x0 - 29.6760603266728,-100.000000000000,-100.000000000000,1
