ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
25,71.83197719220783 + -19.329144379749025*x0 + -65.21508591908719*x0**2 + -61.00705148356904*x0**3,-19.36035*x1 - 65.451836*x2 - 60.753567*x3 + 71.87109,3.3146715,13,28.069670258654753,0.0544504123664966,0.161443360543520,0.363029623554511,-0.415500302677826,0
26,-41.1628553563026 + -7.2883248581510145*x0 + 31.662372613727058*x0**2 + -34.22670402558322*x0**3,-6.9420485*x1 + 31.621525*x2 - 34.64932*x3 - 41.14261,0.4294265,13,6.2342753370373725,-0.0491835566978051,-4.75111037022109,-0.129009958367272,1.23475510262658,0
27,-89.30047819696094 + 23.902518515838153*x0 + 33.338405143085936*x0**2 + 99.51027680583783*x0**3,24.212*x1 + 33.595776*x2 + 99.00339*x3 - 89.44508,1.6820855,13,19.14529112797376,0.161927243793849,1.29476516860255,0.771995108372607,-0.509381364526664,0
28,90.3952244967953 + -74.3387006348311*x0 + -69.94861472005951*x0**2 + -69.47961129010449*x0**3,-72.06999*x1 - 72.06999*x2 - 72.06999*x3 + 91.46013252954,10.645205,9,825.0723550386177,1.17805784395443,-3.05185672530857,3.03276239054973,3.72825734312139,0
29,77.9091454798214 + 64.37637201240213*x0 + -16.56363618896593*x0**2 + 44.41758542944356*x0**3,55.41017*x1 - 16.569426*x2 + 55.41017*x3 + 78.02227,15.45102,11,4061.656517149777,0.145200565969371,-13.9277839556954,0.0349549517268867,24.7482713530611,0
30,8.421569310922195 + -91.4242606036789*x0 + -16.110093243791738*x0**2 + 63.23165665168952*x0**3,-91.3875*x1 - 16.162931*x2 + 63.204285*x3 + 8.45757,0.8098189,13,0.5988912546774634,0.427481954356364,-0.0402088061048214,0.327979207870968,-0.0432878927090221,0
31,4.448926024967221 + 8.440466043847124*x0 + 94.67289436113637*x0**2 + 7.051107469131779*x0**3,13.761141*x1 + 94.73551*x2 + 4.34825427890635,6.5432544,9,1561.108880344948,-2.26283254645963,63.0376916216790,0.0661389295068781,-100.000000000000,1
32,-44.02686565517182 + -52.19184190948341*x0 + -56.30537022142579*x0**2 + 56.01838417313647*x0**3,-52.022877*x1 - 56.229324*x2 + 55.78522*x3 - 44.072431692552,0.4859988,13,2.5072602996208793,0.103495982968823,-0.323738161562574,-0.135060334612370,-0.416227951909186,0
33,-56.530970650105 + 99.4035193840059*x0 + 25.123375632617552*x0**2 + 49.88082517228466*x0**3,100.73627*x1 + 23.997532*x2 + 48.641*x3 - 56.099102,5.470325,13,305.5896891772771,-0.763950530370370,1.34074791743092,-4.48125940192478,-2.48557470331013,0
34,20.04772435553099 + -71.01218142529437*x0 + 31.222302418342906*x0**2 + -37.392537441469685*x0**3,-71.51692*x1 + 31.152746*x2 - 36.724396*x3 + 20.041237,9.203844,13,16.335168541412312,-0.0323595606959732,0.710777453353714,-0.222777991869176,-1.78683097533973,0
35,-31.38474428216267 + 53.703567941065785*x0 + 25.289197731009395*x0**2 + -28.402063675572805*x0**3,53.584457*x1 + 25.33583*x2 - 28.215872*x3 - 31.433937,0.14436112,13,2.2381790893089386,0.156740859173695,-0.221793347504390,0.184395999772766,-0.655556855655310,0
36,-40.89817642359008 + 15.04706158391474*x0 + 45.63522946823613*x0**2 + -56.51607452340117*x0**3,14.9833555*x1 + 45.50184*x2 - 56.391685*x3 - 40.80831,0.86615443,13,3.7004163137040957,-0.219732104090211,-0.423378900654208,-0.292294943600483,-0.220095830168929,0
37,-39.162223316136256 + 48.969334952104276*x0 + -17.267157756190628*x0**2 + -44.14834003260637*x0**3,48.831493*x1 - 17.313305*x2 - 44.015564*x3 - 39.14083,0.24824855,13,1.5522673996044594,-0.0546274300198883,-0.281486265310922,0.267254428672996,-0.300749773396483,0
38,71.02651362080263 + 55.24746356709932*x0 + -35.19932229899413*x0**2 + -23.481985151845336*x0**3,55.40931*x1 - 35.29437*x2 - 23.513721*x3 + 71.11187,3.2140298,13,12.09912438164792,0.120175375146619,0.292948168931077,0.270027076653643,0.135149766723067,0
39,-36.21606065945733 + 67.56877889642368*x0 + 82.78352071376742*x0**2 + -16.395649076633006*x0**3,67.14219*x1 + 82.96774*x2 - 15.84759*x3 - 36.356926,4.299919,13,16.157085577986873,0.388958207981932,-0.631340248249269,0.222531350012942,-3.34271045977739,0
