ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
12,-31.768905755964227 + -12.331119793709007*x0 + 61.27077608608823*x0**2 + 81.56800512820118*x0**3,67.2370883336055*x0**3 + 61.3589907758978*x0**2 - 31.82036,32.62603,13,7704.5958672547895,0.161964168457752,-100.000000000000,0.143975146790409,-17.5692868448501,1
13,-55.41689468779405 + 3.578127183498637*x0 + -89.3852468248839*x0**2 + 82.04170764544472*x0**3,86.40314*x0**3 - 89.148029512776*x0**2 - 55.40142,8.1528425,11,667.9506784910511,-0.0279241337524010,-100.000000000000,-0.265387544963251,5.31611600943735,1
14,-28.49783376984321 + 47.71474179985188*x0 + 93.55137745381734*x0**2 + -17.497569582782788*x0**3,93.75342*x0**2 + 34.6992264066036*x0 - 28.515892,31.950148,9,9588.626935835482,0.0633670274822748,-27.2777655338558,0.215969611225028,-100.000000000000,1
15,-44.921667804457144 + -18.151411677074776*x0 + 87.57600552502046*x0**2 + 60.21224460319212*x0**3,44.570145*4.2177525**x0*x0 - 57.950966*x0 - 42.229282,24.499403,11,5950.283253237844,-5.99351256542173,219.264237024562 - 245.546438992908*4.2177525**x0,-100.000000000000,-100.000000000000,1
16,52.73997332471211 + -23.177049397299783*x0 + -79.93743247991323*x0**2 + -36.57893061782991*x0**3,-78.470375*3.7824311**x0 + 78.470375*x0 + 130.00136,8.610406,9,1180.5356345551593,146.494929376625,-438.569304724104,-100.000000000000,-100.000000000000,1
17,22.483428542581436 + -1.8226777528086444*x0 + 92.5338062322439*x0**2 + -19.939662342446212*x0**3,92.43764*x0**2 - 16.66525858386*x0 + 22.756437,59.29022,9,12487.769060982262,1.21426523940293,814.328303957173,-0.103925512371708,-100.000000000000,1
18,2.9586644789724232 + -13.402030365985752*x0 + 8.908163449732314*x0**2 + 49.975256466330165*x0**3,50.18009*x0**3 + 12.597954880372*x0**2 - 13.3871059423236*x0,8.457441,11,2971.5720210482614,-100.000000000000,-0.111359422823210,41.4203382264002,0.409869899933054,1
19,-53.254177659308446 + 4.616447138837245*x0 + -33.149997358018354*x0**2 + 35.95231021990827*x0**3,41.45851*x0**3 - 33.3059991431336*x0**2 - 53.11486,6.275479,11,1077.000039138671,-0.261608882968254,-100.000000000000,0.470593657762419,15.3152877976746,1
20,47.38317174761198 + -64.66299538071371*x0 + 86.18972088189943*x0**2 + -58.66632389795896*x0**3,50.402653*0.19747773**x0,187.16338,5,18766.633068034993,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
21,-8.138347332725118 + 65.19236598598596*x0 + 26.798174721782658*x0**2 + -6.051485627996357*x0**3,68.24154*2.2729852**x0 - 74.91523,19.99841,7,5805.6280299759965,820.521414695073,-100.000000000000,-100.000000000000,-100.000000000000,1
22,-6.1487141425967735 + -76.20084187369449*x0 + -84.35493469158544*x0**2 + 89.98693054466165*x0**3,90.00527*x0**3 - 84.4230675501732*x0**2 - 76.22926*x0 - 6.1125937,0.12242551,13,0.6993673031282258,-0.587447094776131,0.0372937169809939,0.0807692624466649,0.0203801321229056,0
23,6.24592213240156 + -95.23345775246996*x0 + -99.07790125751193*x0**2 + 82.53235645921185*x0**3,83.05941*x0**3 - 99.09218*x0**2 - 95.628265*x0 + 6.223465,1.4499229,17,9.61618588442263,-0.359548709149938,0.414567796704619,0.0144116319651968,0.638602317199824,0
24,-18.926801238641346 + -88.08150256089418*x0 + -62.67958459258056*x0**2 + -85.1719880985643*x0**3,11.0642459668578*0.11638006**x0 - 33.441795*7.769838**x0,23.935009,11,3729.0139817781687,-100.000000000000,-100.000000000000,-100.000000000000,-100.000000000000,1
25,-41.99038723844437 + 83.46637621536755*x0 + 3.0779584188325657*x0**2 + 53.305053803449084*x0**3,53.804153*x0**3 + 82.9958*x0 - 40.423996,26.629126,11,1196.021331406292,-3.73035673510116,-0.563791357316532,-100.000000000000,0.936307462311615,1
26,-95.34262532024908 + -84.98686163202136*x0 + 66.366432588673*x0**2 + 79.51178670077525*x0**3,80.34964*x0**3 + 66.3748015441224*x0**2 - 85.61792484588*x0 - 95.342125,1.3374059,13,21.988437910803277,-0.000524760302548586,0.742542084435381,0.0126102234562669,1.05374729205598,0
27,-20.7781701377872 + 78.57040964928467*x0 + 86.40687714500547*x0**2 + -2.531797726686918*x0**3,87.3412714321287*x0**2 + 76.2966444968317*x0 - 21.635614,49.92263,9,534.4031303479596,4.12665723943348,-2.89392044995357,1.08138879449973,-100.000000000000,1
28,55.69843298293085 + -1.3790721574949316*x0 + 7.486078602639523*x0**2 + 93.40540454617312*x0**3,92.08697*x0**3 + 59.207012,70.04554,9,7180.236974252336,6.29924188018785,-100.000000000000,-100.000000000000,-1.41151847966290,1
29,7.050295543211547 + 84.33148808473555*x0 + -1.0332608146736817*x0**2 + 94.70199213362233*x0**3,92.493454*x0**3 + 86.10577*x0,124.14671,9,42998.01936732912,-100.000000000000,2.10393763416302,-100.000000000000,-2.33209258207170,1
